strategy,date,pnl,trades,balance
ATOM_SUP_EMA200,2025-09-23,311.3,2,10311.3
ATOM_SUP_EMA200,2025-09-24,1222.51,1,11222.51
ATOM_SUP_EMA200,2025-09-25,882.05,1,10882.05
ATOM_SUP_EMA200,2025-09-26,0.0,0,10000.0
ATOM_SUP_EMA200,2025-09-29,49.41,1,10049.41
ATOM_SUP_EMA200,2025-09-30,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-01,-657.66,1,9342.34
ATOM_SUP_EMA200,2025-10-02,623.75,1,10623.75
ATOM_SUP_EMA200,2025-10-03,259.98,1,10259.98
ATOM_SUP_EMA200,2025-10-06,157.98,2,10157.98
ATOM_SUP_EMA200,2025-10-07,1379.6,5,11379.6
ATOM_SUP_EMA200,2025-10-08,-335.63,3,9664.37
ATOM_SUP_EMA200,2025-10-09,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-10,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-13,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-14,774.23,1,10774.23
ATOM_SUP_EMA200,2025-10-15,-114.76,1,9885.24
ATOM_SUP_EMA200,2025-10-16,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-17,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-20,-280.38,1,9719.62
ATOM_SUP_EMA200,2025-10-21,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-22,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-23,806.01,1,10806.01
ATOM_SUP_EMA200,2025-10-24,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-27,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-28,0.0,0,10000.0
ATOM_SUP_EMA200,2025-10-29,-562.74,3,9437.26
ATOM_SUP_EMA200,2025-10-30,-179.93,1,9820.07
ATOM_SUP_EMA200,2025-10-31,95.26,1,10095.26
ATOM_SUP_EMA200,2025-11-03,-1459.01,6,8540.99
ATOM_SUP_EMA200,2025-11-04,161.47,5,10161.47
ATOM_SUP_EMA200,2025-11-05,-1163.68,5,8836.32
ATOM_SUP_EMA200,2025-11-06,605.58,2,10605.58
ATOM_SUP_EMA200,2025-11-07,-651.9,1,9348.1
ATOM_SUP_EMA200,2025-11-10,-1619.76,3,8380.24
ATOM_SUP_EMA200,2025-11-11,-643.83,2,9356.17
ATOM_SUP_EMA200,2025-11-12,-842.09,2,9157.91
ATOM_SUP_EMA200,2025-11-13,-1101.11,2,8898.89
ATOM_SUP_EMA200,2025-11-14,846.16,2,10846.16
ATOM_SUP_EMA200,2025-11-17,0.0,0,10000.0
ATOM_SUP_EMA200,2025-11-18,0.0,0,10000.0
ATOM_SUP_EMA200,2025-11-19,0.0,0,10000.0
ATOM_SUP_EMA200,2025-11-20,0.0,0,10000.0
ATOM_SUP_EMA200,2025-11-21,-243.58,1,9756.42
ATOM_SUP_EMA200,2025-11-24,-216.99,1,9783.01
ATOM_SUP_EMA200,2025-11-25,345.91,1,10345.91
ATOM_SUP_EMA200,2025-11-26,0.0,0,10000.0
ATOM_SUP_EMA200,2025-11-28,0.0,0,10000.0
ATOM_SUP_EMA200,2025-12-01,-587.29,1,9412.71
ATOM_SUP_EMA200,2025-12-02,0.0,0,10000.0
ATOM_SUP_EMA200,2025-12-03,0.0,0,10000.0
ATOM_SUP_EMA200,2025-12-04,0.0,0,10000.0
ATOM_SUP_EMA200,2025-12-05,0.0,0,10000.0
ATOM_SUP_EMA200,2025-12-08,0.0,0,10000.0
ATOM_SUP_EMA200,2025-12-09,0.0,0,10000.0
ATOM_SUP_EMA200,2025-12-10,1048.53,2,11048.53
ATOM_SUP_EMA200,2025-12-11,-1360.3,5,8639.7
ATOM_SUP_EMA200,2025-12-12,67.89,1,10067.89
ATOM_SUP_EMA200,2025-12-15,1299.21,4,11299.21
ATOM_SUP_EMA200,2025-12-16,-2126.08,5,7873.92
ATOM_SUP_EMA200,2025-12-17,-488.63,3,9511.37
ATOM_SUP_EMA200,2025-12-18,710.61,2,10710.61
ATOM_SUP_EMA200,2025-12-19,-498.97,3,9501.03
ATOM_SUP_EMA200,2025-12-22,0.0,0,10000.0
ATOM_SUP_EMA200,2025-12-23,195.41,3,10195.41
ATOM_SUP_EMA200,2025-12-24,996.51,4,10996.51
ATOM_SUP_EMA200,2025-12-26,1340.14,4,11340.14
ATOM_SUP_EMA200,2025-12-29,-1835.41,6,8164.59
ATOM_SUP_EMA200,2025-12-30,796.16,3,10796.16
ATOM_SUP_EMA200,2025-12-31,-629.43,1,9370.57
ATOM_SUP_EMA200,2026-01-02,1.91,3,10001.91
ATOM_SUP_EMA200,2026-01-05,396.5,3,10396.5
NEW_ORB,2024-10-09,0.0,0,10000.0
NEW_ORB,2024-10-10,0.0,0,10000.0
NEW_ORB,2024-10-11,0.0,0,10000.0
NEW_ORB,2024-10-14,0.0,0,10000.0
NEW_ORB,2024-10-15,0.0,0,10000.0
NEW_ORB,2024-10-16,0.0,0,10000.0
NEW_ORB,2024-10-31,0.0,0,10000.0
NEW_ORB,2024-11-01,0.0,0,10000.0
NEW_ORB,2024-11-04,0.0,0,10000.0
NEW_ORB,2024-11-05,0.0,0,10000.0
NEW_ORB,2024-11-06,0.0,0,10000.0
NEW_ORB,2024-11-07,0.0,0,10000.0
NEW_ORB,2024-11-08,-435.94,1,9564.06
NEW_ORB,2024-11-11,-475.85,1,9524.15
NEW_ORB,2024-11-12,0.0,0,10000.0
NEW_ORB,2024-11-13,12.09,1,10012.09
NEW_ORB,2024-11-14,0.0,0,10000.0
NEW_ORB,2024-11-15,0.0,0,10000.0
NEW_ORB,2024-11-18,-254.15,1,9745.85
NEW_ORB,2024-11-19,8.1,1,10008.1
NEW_ORB,2024-11-20,0.0,0,10000.0
NEW_ORB,2024-11-21,0.0,0,10000.0
NEW_ORB,2024-11-22,0.0,0,10000.0
NEW_ORB,2024-11-26,0.0,0,10000.0
NEW_ORB,2024-11-27,0.0,0,10000.0
NEW_ORB,2024-11-29,1378.16,1,11378.16
NEW_ORB,2024-12-02,-410.61,4,9589.39
NEW_ORB,2024-12-03,-331.35,1,9668.65
NEW_ORB,2024-12-04,-564.63,1,9435.37
NEW_ORB,2024-12-05,1636.96,5,11636.96
NEW_ORB,2024-12-06,660.52,2,10660.52
NEW_ORB,2024-12-09,-589.44,1,9410.56
NEW_ORB,2024-12-10,778.3,2,10778.3
NEW_ORB,2024-12-11,-780.06,2,9219.94
NEW_ORB,2024-12-12,0.0,0,10000.0
NEW_ORB,2024-12-13,0.0,0,10000.0
NEW_ORB,2024-12-16,0.0,0,10000.0
NEW_ORB,2024-12-17,0.0,0,10000.0
NEW_ORB,2024-12-18,-254.72,1,9745.28
NEW_ORB,2024-12-19,1778.09,2,11778.09
NEW_ORB,2024-12-20,701.0,1,10701.0
NEW_ORB,2024-12-23,0.0,0,10000.0
NEW_ORB,2024-12-24,0.0,0,10000.0
NEW_ORB,2024-12-26,934.49,3,10934.49
NEW_ORB,2024-12-27,1337.33,1,11337.33
NEW_ORB,2024-12-30,98.95,3,10098.95
NEW_ORB,2024-12-31,-586.83,2,9413.17
NEW_ORB,2025-01-02,-371.6,1,9628.4
NEW_ORB,2025-01-03,0.0,0,10000.0
NEW_ORB,2025-01-06,202.02,3,10202.02
NEW_ORB,2025-01-07,2625.86,8,12625.86
NEW_ORB,2025-01-08,-1014.55,8,8985.45
NEW_ORB,2025-01-10,256.72,3,10256.72
NEW_ORB,2025-01-13,465.79,4,10465.79
NEW_ORB,2025-01-14,-1516.02,3,8483.98
NEW_ORB,2025-01-15,0.0,0,10000.0
NEW_ORB,2025-01-16,0.0,0,10000.0
NEW_ORB,2025-01-17,-484.38,1,9515.62
NEW_ORB,2025-01-21,0.0,0,10000.0
NEW_ORB,2025-01-22,0.0,0,10000.0
NEW_ORB,2025-01-23,0.0,0,10000.0
NEW_ORB,2025-01-24,428.53,1,10428.53
NEW_ORB,2025-01-27,0.0,0,10000.0
NEW_ORB,2025-01-28,1153.15,2,11153.15
NEW_ORB,2025-01-29,0.0,0,10000.0
NEW_ORB,2025-01-30,1333.28,1,11333.28
NEW_ORB,2025-01-31,-140.34,1,9859.66
NEW_ORB,2025-02-03,443.3,1,10443.3
NEW_ORB,2025-02-04,-60.33,1,9939.67
NEW_ORB,2025-02-05,0.0,0,10000.0
NEW_ORB,2025-02-06,0.0,0,10000.0
NEW_ORB,2025-02-07,0.0,0,10000.0
NEW_ORB,2025-02-10,0.0,0,10000.0
NEW_ORB,2025-02-11,-445.44,1,9554.56
NEW_ORB,2025-02-12,1.43,1,10001.43
NEW_ORB,2025-02-13,0.0,0,10000.0
NEW_ORB,2025-02-14,0.0,0,10000.0
NEW_ORB,2025-02-18,0.0,0,10000.0
NEW_ORB,2025-02-19,0.0,0,10000.0
NEW_ORB,2025-02-20,0.0,0,10000.0
NEW_ORB,2025-02-21,0.0,0,10000.0
NEW_ORB,2025-02-24,-545.44,1,9454.56
NEW_ORB,2025-02-25,0.0,0,10000.0
NEW_ORB,2025-02-26,0.0,0,10000.0
NEW_ORB,2025-02-27,0.0,0,10000.0
NEW_ORB,2025-02-28,0.0,0,10000.0
NEW_ORB,2025-03-03,0.0,0,10000.0
NEW_ORB,2025-03-04,1020.69,1,11020.69
NEW_ORB,2025-03-05,0.0,0,10000.0
NEW_ORB,2025-03-06,0.0,0,10000.0
NEW_ORB,2025-03-07,0.0,0,10000.0
NEW_ORB,2025-03-10,0.0,0,10000.0
NEW_ORB,2025-03-11,-530.62,1,9469.38
NEW_ORB,2025-03-12,0.0,0,10000.0
NEW_ORB,2025-03-17,0.0,0,10000.0
NEW_ORB,2025-03-18,0.0,0,10000.0
NEW_ORB,2025-03-19,0.0,0,10000.0
NEW_ORB,2025-03-20,0.0,0,10000.0
NEW_ORB,2025-03-21,-180.98,1,9819.02
NEW_ORB,2025-03-24,-418.44,1,9581.56
NEW_ORB,2025-03-25,0.0,0,10000.0
NEW_ORB,2025-03-26,0.0,0,10000.0
NEW_ORB,2025-03-27,0.0,0,10000.0
NEW_ORB,2025-03-28,0.0,0,10000.0
NEW_ORB,2025-03-31,1370.37,1,11370.37
NEW_ORB,2025-04-01,0.0,0,10000.0
NEW_ORB,2025-04-02,0.0,0,10000.0
NEW_ORB,2025-04-03,0.0,0,10000.0
NEW_ORB,2025-04-04,360.29,1,10360.29
NEW_ORB,2025-04-07,0.0,0,10000.0
NEW_ORB,2025-04-08,0.0,0,10000.0
NEW_ORB,2025-04-09,-1077.88,2,8922.12
NEW_ORB,2025-04-10,0.0,0,10000.0
NEW_ORB,2025-04-11,0.0,0,10000.0
NEW_ORB,2025-04-14,24.75,1,10024.75
NEW_ORB,2025-04-15,0.0,0,10000.0
NEW_ORB,2025-04-16,1313.01,1,11313.01
NEW_ORB,2025-04-17,0.0,0,10000.0
NEW_ORB,2025-04-23,0.0,0,10000.0
NEW_ORB,2025-04-24,0.0,0,10000.0
NEW_ORB,2025-04-25,0.0,0,10000.0
NEW_ORB,2025-04-28,0.0,0,10000.0
NEW_ORB,2025-04-29,85.96,1,10085.96
NEW_ORB,2025-04-30,-288.55,1,9711.45
NEW_ORB,2025-05-01,0.0,0,10000.0
NEW_ORB,2025-05-02,0.0,0,10000.0
NEW_ORB,2025-05-14,0.0,0,10000.0
NEW_ORB,2025-05-15,0.0,0,10000.0
NEW_ORB,2025-05-16,0.0,0,10000.0
NEW_ORB,2025-05-19,0.0,0,10000.0
NEW_ORB,2025-05-20,-556.29,1,9443.71
NEW_ORB,2025-05-21,0.0,0,10000.0
NEW_ORB,2025-05-23,0.0,0,10000.0
NEW_ORB,2025-05-27,0.0,0,10000.0
NEW_ORB,2025-05-28,0.0,0,10000.0
NEW_ORB,2025-05-29,-488.72,1,9511.28
NEW_ORB,2025-05-30,0.0,0,10000.0
NEW_ORB,2025-06-02,1381.12,1,11381.12
NEW_ORB,2025-06-03,-429.94,1,9570.06
NEW_ORB,2025-06-04,0.0,0,10000.0
NEW_ORB,2025-06-05,0.0,0,10000.0
NEW_ORB,2025-06-06,0.0,0,10000.0
NEW_ORB,2025-06-09,0.0,0,10000.0
NEW_ORB,2025-06-10,0.0,0,10000.0
NEW_ORB,2025-06-11,0.0,0,10000.0
NEW_ORB,2025-06-12,0.0,0,10000.0
NEW_ORB,2025-06-13,0.0,0,10000.0
NEW_ORB,2025-06-16,0.0,0,10000.0
NEW_ORB,2025-06-17,2306.01,3,12306.01
NEW_ORB,2025-06-18,0.0,0,10000.0
NEW_ORB,2025-06-20,0.0,0,10000.0
NEW_ORB,2025-06-23,-85.34,1,9914.66
NEW_ORB,2025-06-24,0.0,0,10000.0
NEW_ORB,2025-06-25,283.88,1,10283.88
NEW_ORB,2025-06-26,0.0,0,10000.0
NEW_ORB,2025-06-27,273.93,1,10273.93
NEW_ORB,2025-06-30,0.0,0,10000.0
NEW_ORB,2025-07-01,0.0,0,10000.0
NEW_ORB,2025-07-02,-459.55,1,9540.45
NEW_ORB,2025-07-03,0.0,0,10000.0
NEW_ORB,2025-07-07,0.0,0,10000.0
NEW_ORB,2025-07-08,0.0,0,10000.0
NEW_ORB,2025-07-09,0.0,0,10000.0
NEW_ORB,2025-07-10,0.0,0,10000.0
NEW_ORB,2025-07-11,0.0,0,10000.0
NEW_ORB,2025-07-14,0.0,0,10000.0
NEW_ORB,2025-07-15,621.55,1,10621.55
NEW_ORB,2025-07-16,0.0,0,10000.0
NEW_ORB,2025-07-22,0.0,0,10000.0
NEW_ORB,2025-07-23,0.0,0,10000.0
NEW_ORB,2025-07-24,0.0,0,10000.0
NEW_ORB,2025-07-25,0.0,0,10000.0
NEW_ORB,2025-07-28,0.0,0,10000.0
NEW_ORB,2025-07-29,0.0,0,10000.0
NEW_ORB,2025-07-30,0.0,0,10000.0
NEW_ORB,2025-07-31,277.55,1,10277.55
NEW_ORB,2025-08-01,470.15,1,10470.15
NEW_ORB,2025-08-04,-504.09,1,9495.91
NEW_ORB,2025-08-05,0.0,0,10000.0
NEW_ORB,2025-08-06,0.0,0,10000.0
NEW_ORB,2025-08-07,0.0,0,10000.0
NEW_ORB,2025-08-08,1393.7,1,11393.7
NEW_ORB,2025-08-11,-530.82,1,9469.18
NEW_ORB,2025-08-12,0.0,0,10000.0
NEW_ORB,2025-08-13,0.0,0,10000.0
NEW_ORB,2025-08-14,1359.75,1,11359.75
NEW_ORB,2025-08-15,0.0,0,10000.0
NEW_ORB,2025-08-18,0.0,0,10000.0
NEW_ORB,2025-08-19,-511.34,1,9488.66
NEW_ORB,2025-08-20,0.0,0,10000.0
NEW_ORB,2025-08-28,0.0,0,10000.0
NEW_ORB,2025-08-29,0.0,0,10000.0
NEW_ORB,2025-09-02,0.0,0,10000.0
NEW_ORB,2025-09-03,0.0,0,10000.0
NEW_ORB,2025-09-04,0.0,0,10000.0
NEW_ORB,2025-09-05,0.0,0,10000.0
NEW_ORB,2025-09-08,0.0,0,10000.0
NEW_ORB,2025-09-09,0.0,0,10000.0
NEW_ORB,2025-09-10,-552.5,1,9447.5
NEW_ORB,2025-09-11,0.0,0,10000.0
NEW_ORB,2025-09-12,0.0,0,10000.0
NEW_ORB,2025-09-15,0.0,0,10000.0
NEW_ORB,2025-09-16,0.0,0,10000.0
NEW_ORB,2025-09-17,-466.47,1,9533.53
NEW_ORB,2025-09-18,1387.72,1,11387.72
NEW_ORB,2025-09-19,-511.85,1,9488.15
NEW_ORB,2025-09-22,0.0,0,10000.0
NEW_ORB,2025-09-23,1290.66,1,11290.66
NEW_ORB,2025-09-24,65.66,1,10065.66
NEW_ORB,2025-09-25,-533.47,1,9466.53
NEW_ORB,2025-09-26,0.0,0,10000.0
NEW_ORB,2025-09-29,0.0,0,10000.0
NEW_ORB,2025-09-30,0.0,0,10000.0
NEW_ORB,2025-10-01,0.0,0,10000.0
NEW_ORB,2025-10-02,0.0,0,10000.0
NEW_ORB,2025-10-03,0.0,0,10000.0
NEW_ORB,2025-10-06,-441.44,1,9558.56
NEW_ORB,2025-10-07,1343.41,4,11343.41
NEW_ORB,2025-10-08,-633.0,3,9367.0
NEW_ORB,2025-10-09,0.0,0,10000.0
NEW_ORB,2025-10-10,0.0,0,10000.0
NEW_ORB,2025-10-13,0.0,0,10000.0
NEW_ORB,2025-10-14,1207.02,1,11207.02
NEW_ORB,2025-10-15,0.0,0,10000.0
NEW_ORB,2025-10-16,0.0,0,10000.0
NEW_ORB,2025-10-17,0.0,0,10000.0
NEW_ORB,2025-10-20,-45.82,1,9954.18
NEW_ORB,2025-10-21,0.0,0,10000.0
NEW_ORB,2025-10-22,0.0,0,10000.0
NEW_ORB,2025-10-23,0.0,0,10000.0
NEW_ORB,2025-10-24,0.0,0,10000.0
NEW_ORB,2025-10-27,0.0,0,10000.0
NEW_ORB,2025-10-28,0.0,0,10000.0
NEW_ORB,2025-10-29,-1541.21,3,8458.79
NEW_ORB,2025-10-30,780.59,1,10780.59
NEW_ORB,2025-10-31,-564.38,1,9435.62
NEW_ORB,2025-11-03,2183.48,6,12183.48
NEW_ORB,2025-11-04,-1034.23,4,8965.77
NEW_ORB,2025-11-05,-1676.75,4,8323.25
NEW_ORB,2025-11-06,320.12,2,10320.12
NEW_ORB,2025-11-07,-587.57,1,9412.43
NEW_ORB,2025-11-10,1794.82,2,11794.82
NEW_ORB,2025-11-11,-704.52,2,9295.48
NEW_ORB,2025-11-12,1127.61,3,11127.61
NEW_ORB,2025-11-13,-542.89,1,9457.11
NEW_ORB,2025-11-14,-406.11,2,9593.89
NEW_ORB,2025-11-17,0.0,0,10000.0
NEW_ORB,2025-11-18,0.0,0,10000.0
NEW_ORB,2025-11-19,0.0,0,10000.0
NEW_ORB,2025-11-20,0.0,0,10000.0
NEW_ORB,2025-11-21,39.6,1,10039.6
NEW_ORB,2025-11-24,150.51,1,10150.51
NEW_ORB,2025-11-25,-116.61,1,9883.39
NEW_ORB,2025-11-26,0.0,0,10000.0
NEW_ORB,2025-11-28,0.0,0,10000.0
NEW_ORB,2025-12-01,1356.73,1,11356.73
NEW_ORB,2025-12-02,0.0,0,10000.0
NEW_ORB,2025-12-03,0.0,0,10000.0
NEW_ORB,2025-12-04,0.0,0,10000.0
NEW_ORB,2025-12-05,0.0,0,10000.0
NEW_ORB,2025-12-08,0.0,0,10000.0
NEW_ORB,2025-12-09,0.0,0,10000.0
NEW_ORB,2025-12-10,-267.55,2,9732.45
NEW_ORB,2025-12-11,769.61,4,10769.61
NEW_ORB,2025-12-12,0.0,0,10000.0
NEW_ORB,2025-12-15,571.54,3,10571.54
NEW_ORB,2025-12-16,-1003.32,4,8996.68
NEW_ORB,2025-12-17,324.12,3,10324.12
NEW_ORB,2025-12-18,-937.88,2,9062.12
NEW_ORB,2025-12-19,1248.59,1,11248.59
NEW_ORB,2025-12-22,0.0,0,10000.0
NEW_ORB,2025-12-23,516.64,2,10516.64
NEW_ORB,2025-12-24,114.04,2,10114.04
NEW_ORB,2025-12-26,1795.34,3,11795.34
NEW_ORB,2025-12-29,562.33,4,10562.33
NEW_ORB,2025-12-30,-879.72,2,9120.28
NEW_ORB,2025-12-31,0.0,0,10000.0
NEW_ORB,2026-01-02,-568.42,2,9431.58
NEW_ORB,2026-01-05,-805.99,5,9194.01
DIP_SNIPER,2024-10-09,0.0,0,10000.0
DIP_SNIPER,2024-10-10,0.0,0,10000.0
DIP_SNIPER,2024-10-11,0.0,0,10000.0
DIP_SNIPER,2024-10-14,0.0,0,10000.0
DIP_SNIPER,2024-10-15,0.0,0,10000.0
DIP_SNIPER,2024-10-16,0.0,0,10000.0
DIP_SNIPER,2024-10-31,0.0,0,10000.0
DIP_SNIPER,2024-11-01,-596.14,1,9403.86
DIP_SNIPER,2024-11-04,0.0,0,10000.0
DIP_SNIPER,2024-11-05,0.0,0,10000.0
DIP_SNIPER,2024-11-06,-678.11,1,9321.89
DIP_SNIPER,2024-11-07,299.93,1,10299.93
DIP_SNIPER,2024-11-08,-723.82,2,9276.18
DIP_SNIPER,2024-11-11,-569.64,1,9430.36
DIP_SNIPER,2024-11-12,990.64,2,10990.64
DIP_SNIPER,2024-11-13,-546.37,1,9453.63
DIP_SNIPER,2024-11-14,0.0,0,10000.0
DIP_SNIPER,2024-11-15,-589.68,1,9410.32
DIP_SNIPER,2024-11-18,-117.99,1,9882.01
DIP_SNIPER,2024-11-19,-429.36,1,9570.64
DIP_SNIPER,2024-11-20,0.0,0,10000.0
DIP_SNIPER,2024-11-21,0.0,0,10000.0
DIP_SNIPER,2024-11-22,0.0,0,10000.0
DIP_SNIPER,2024-11-26,0.0,0,10000.0
DIP_SNIPER,2024-11-27,0.0,0,10000.0
DIP_SNIPER,2024-11-29,892.24,1,10892.24
DIP_SNIPER,2024-12-02,574.39,4,10574.39
DIP_SNIPER,2024-12-03,838.05,1,10838.05
DIP_SNIPER,2024-12-04,-161.33,1,9838.67
DIP_SNIPER,2024-12-05,293.72,5,10293.72
DIP_SNIPER,2024-12-06,-1117.97,3,8882.03
DIP_SNIPER,2024-12-09,-677.15,1,9322.85
DIP_SNIPER,2024-12-10,302.53,2,10302.53
DIP_SNIPER,2024-12-11,-1083.52,3,8916.48
DIP_SNIPER,2024-12-12,0.0,0,10000.0
DIP_SNIPER,2024-12-13,0.0,0,10000.0
DIP_SNIPER,2024-12-16,0.0,0,10000.0
DIP_SNIPER,2024-12-17,0.0,0,10000.0
DIP_SNIPER,2024-12-18,-522.89,1,9477.11
DIP_SNIPER,2024-12-19,684.17,3,10684.17
DIP_SNIPER,2024-12-20,100.25,1,10100.25
DIP_SNIPER,2024-12-23,0.0,0,10000.0
DIP_SNIPER,2024-12-24,849.31,1,10849.31
DIP_SNIPER,2024-12-26,427.12,3,10427.12
DIP_SNIPER,2024-12-27,-43.93,1,9956.07
DIP_SNIPER,2024-12-30,-824.43,3,9175.57
DIP_SNIPER,2024-12-31,62.7,2,10062.7
DIP_SNIPER,2025-01-02,736.98,1,10736.98
DIP_SNIPER,2025-01-03,0.0,0,10000.0
DIP_SNIPER,2025-01-06,-1355.98,4,8644.02
DIP_SNIPER,2025-01-07,8.65,9,10008.65
DIP_SNIPER,2025-01-08,-2486.35,8,7513.65
DIP_SNIPER,2025-01-10,-474.94,3,9525.06
DIP_SNIPER,2025-01-13,-530.04,4,9469.96
DIP_SNIPER,2025-01-14,913.92,3,10913.92
DIP_SNIPER,2025-01-15,0.0,0,10000.0
DIP_SNIPER,2025-01-16,0.0,0,10000.0
DIP_SNIPER,2025-01-17,-518.21,1,9481.79
DIP_SNIPER,2025-01-21,-226.75,1,9773.25
DIP_SNIPER,2025-01-22,0.0,0,10000.0
DIP_SNIPER,2025-01-23,0.0,0,10000.0
DIP_SNIPER,2025-01-24,365.95,2,10365.95
DIP_SNIPER,2025-01-27,0.0,0,10000.0
DIP_SNIPER,2025-01-28,169.3,2,10169.3
DIP_SNIPER,2025-01-29,0.0,0,10000.0
DIP_SNIPER,2025-01-30,-551.26,1,9448.74
DIP_SNIPER,2025-01-31,58.8,1,10058.8
DIP_SNIPER,2025-02-03,-641.26,1,9358.74
DIP_SNIPER,2025-02-04,0.0,0,10000.0
DIP_SNIPER,2025-02-05,-217.39,2,9782.61
DIP_SNIPER,2025-02-06,-95.55,3,9904.45
DIP_SNIPER,2025-02-07,0.0,0,10000.0
DIP_SNIPER,2025-02-10,-503.8,1,9496.2
DIP_SNIPER,2025-02-11,-683.03,2,9316.97
DIP_SNIPER,2025-02-12,-998.95,2,9001.05
DIP_SNIPER,2025-02-13,0.0,0,10000.0
DIP_SNIPER,2025-02-14,-595.65,1,9404.35
DIP_SNIPER,2025-02-18,0.0,0,10000.0
DIP_SNIPER,2025-02-19,0.0,0,10000.0
DIP_SNIPER,2025-02-20,0.0,0,10000.0
DIP_SNIPER,2025-02-21,0.0,0,10000.0
DIP_SNIPER,2025-02-24,-581.62,1,9418.38
DIP_SNIPER,2025-02-25,0.0,0,10000.0
DIP_SNIPER,2025-02-26,0.0,0,10000.0
DIP_SNIPER,2025-02-27,0.0,0,10000.0
DIP_SNIPER,2025-02-28,0.0,0,10000.0
DIP_SNIPER,2025-03-03,0.0,0,10000.0
DIP_SNIPER,2025-03-04,0.0,0,10000.0
DIP_SNIPER,2025-03-05,0.0,0,10000.0
DIP_SNIPER,2025-03-06,0.0,0,10000.0
DIP_SNIPER,2025-03-07,0.0,0,10000.0
DIP_SNIPER,2025-03-10,0.0,0,10000.0
DIP_SNIPER,2025-03-11,-582.09,1,9417.91
DIP_SNIPER,2025-03-12,0.0,0,10000.0
DIP_SNIPER,2025-03-17,0.0,0,10000.0
DIP_SNIPER,2025-03-18,0.0,0,10000.0
DIP_SNIPER,2025-03-19,0.0,0,10000.0
DIP_SNIPER,2025-03-20,0.0,0,10000.0
DIP_SNIPER,2025-03-21,351.21,2,10351.21
DIP_SNIPER,2025-03-24,65.09,1,10065.09
DIP_SNIPER,2025-03-25,-600.69,1,9399.31
DIP_SNIPER,2025-03-26,0.0,0,10000.0
DIP_SNIPER,2025-03-27,0.0,0,10000.0
DIP_SNIPER,2025-03-28,0.0,0,10000.0
DIP_SNIPER,2025-03-31,-636.49,1,9363.51
DIP_SNIPER,2025-04-01,342.72,1,10342.72
DIP_SNIPER,2025-04-02,0.0,0,10000.0
DIP_SNIPER,2025-04-03,-208.7,1,9791.3
DIP_SNIPER,2025-04-04,-583.61,1,9416.39
DIP_SNIPER,2025-04-07,-346.52,1,9653.48
DIP_SNIPER,2025-04-08,0.0,0,10000.0
DIP_SNIPER,2025-04-09,906.33,3,10906.33
DIP_SNIPER,2025-04-10,160.97,1,10160.97
DIP_SNIPER,2025-04-11,0.0,0,10000.0
DIP_SNIPER,2025-04-14,181.42,1,10181.42
DIP_SNIPER,2025-04-15,0.0,0,10000.0
DIP_SNIPER,2025-04-16,361.41,2,10361.41
DIP_SNIPER,2025-04-17,0.0,0,10000.0
DIP_SNIPER,2025-04-23,0.0,0,10000.0
DIP_SNIPER,2025-04-24,0.0,0,10000.0
DIP_SNIPER,2025-04-25,0.0,0,10000.0
DIP_SNIPER,2025-04-28,0.0,0,10000.0
DIP_SNIPER,2025-04-29,212.79,1,10212.79
DIP_SNIPER,2025-04-30,-586.82,1,9413.18
DIP_SNIPER,2025-05-01,0.0,0,10000.0
DIP_SNIPER,2025-05-02,0.0,0,10000.0
DIP_SNIPER,2025-05-14,0.0,0,10000.0
DIP_SNIPER,2025-05-15,0.0,0,10000.0
DIP_SNIPER,2025-05-16,0.0,0,10000.0
DIP_SNIPER,2025-05-19,0.0,0,10000.0
DIP_SNIPER,2025-05-20,85.86,1,10085.86
DIP_SNIPER,2025-05-21,801.99,1,10801.99
DIP_SNIPER,2025-05-23,0.0,0,10000.0
DIP_SNIPER,2025-05-27,0.0,0,10000.0
DIP_SNIPER,2025-05-28,0.0,0,10000.0
DIP_SNIPER,2025-05-29,-648.94,1,9351.06
DIP_SNIPER,2025-05-30,0.0,0,10000.0
DIP_SNIPER,2025-06-02,-201.45,1,9798.55
DIP_SNIPER,2025-06-03,24.57,1,10024.57
DIP_SNIPER,2025-06-04,848.26,1,10848.26
DIP_SNIPER,2025-06-05,0.0,0,10000.0
DIP_SNIPER,2025-06-06,0.0,0,10000.0
DIP_SNIPER,2025-06-09,-101.41,1,9898.59
DIP_SNIPER,2025-06-10,0.0,0,10000.0
DIP_SNIPER,2025-06-11,-540.04,1,9459.96
DIP_SNIPER,2025-06-12,0.0,0,10000.0
DIP_SNIPER,2025-06-13,0.0,0,10000.0
DIP_SNIPER,2025-06-16,0.0,0,10000.0
DIP_SNIPER,2025-06-17,361.17,3,10361.17
DIP_SNIPER,2025-06-18,-203.84,1,9796.16
DIP_SNIPER,2025-06-20,0.0,0,10000.0
DIP_SNIPER,2025-06-23,888.53,1,10888.53
