date,symbol,strategy,entry_price,exit_price,qty,net_pnl,exit_reason
2025-12-16,RILYP,ATOM_SUP_VWAP,7.757005567799558,7.524295400765571,1362,-316.95,SL
2025-12-16,AZI,ATOM_SUP_VWAP,2.451040360149638,2.377509149345149,4184,-307.65,SL
2025-12-16,VMAR,ATOM_SUP_VWAP,0.8306189518624052,0.805700383306533,11985,-298.65,SL
2025-12-16,AMCI,ATOM_SUP_VWAP,12.46468316875717,13.461857822257745,775,772.81,TP
2025-12-17,YCBD,ATOM_SUP_VWAP,1.9599257760520012,1.9011280027704411,5000,-293.99,SL
2025-12-17,VYNE,ATOM_SUP_VWAP,0.6482655149705373,0.7001267561681803,14672,760.91,TP
2025-12-17,PCSA,ATOM_SUP_VWAP,4.19109081868747,4.065358094126846,2447,-307.67,SL
2025-12-18,UGRO,ATOM_SUP_VWAP,0.43598320424939274,0.42290370812191097,22477,-293.99,SL
2025-12-18,ATHA,ATOM_SUP_VWAP,6.705909168118793,6.5047318930752285,1418,-285.27,SL
2025-12-19,PRPH,ATOM_SUP_VWAP,1.7304045295426522,1.8688368919060645,5663,783.94,TP
2025-12-19,AZI,ATOM_SUP_VWAP,2.5682105668649156,2.491164249858968,4115,-317.05,SL
2025-12-19,LAZR,ATOM_SUP_VWAP,0.4207141457299501,0.4080927213580516,24381,-307.72,SL
2025-12-23,TRIB,ATOM_SUP_VWAP,1.2682953318103625,1.2302464718560515,7726,-293.97,SL
2025-12-23,HIHO,ATOM_SUP_VWAP,1.2246602119321874,1.3226330288867625,7766,760.86,TP
2025-12-23,PCLA,ATOM_SUP_VWAP,0.20405446763595805,0.1979328336068793,50268,-307.72,SL
2025-12-24,DRMA,ATOM_SUP_VWAP,3.04494284912627,3.288538277056372,3218,783.89,TP
2025-12-24,ELOG,ATOM_SUP_VWAP,2.1432369375350553,2.078939829409004,4930,-316.98,SL
2025-12-24,AMCI,ATOM_SUP_VWAP,10.636635572502971,10.317536505327881,964,-307.61,SL
2025-12-24,ECDA,ATOM_SUP_VWAP,1.0119544146089376,0.9815957821706695,9838,-298.67,SL
2025-12-26,DTCK,ATOM_SUP_VWAP,0.4817022558900624,0.4672511882133605,20344,-293.99,SL
2025-12-26,ECDA,ATOM_SUP_VWAP,1.1945834771954205,1.2901501553710542,7962,760.9,TP
2025-12-26,PCLA,ATOM_SUP_VWAP,0.4009777693249574,0.38894843624520864,25581,-307.72,SL
2025-12-26,PAVS,ATOM_SUP_VWAP,2.123904315914077,2.2938166611872033,4687,796.38,TP
2025-12-26,SOPA,ATOM_SUP_VWAP,1.6119717864064704,1.5636126328142763,6660,-322.07,SL
2025-12-29,MASK,ATOM_SUP_VWAP,0.26687525805219686,0.2588690003106309,36721,-294.0,SL
2025-12-29,SOPA,ATOM_SUP_VWAP,2.5438352476385977,2.4675201902094397,3739,-285.34,SL
2025-12-29,CCTG,ATOM_SUP_VWAP,0.2412137620204225,0.26051086298205633,38274,738.58,TP
2025-12-29,BNAI,ATOM_SUP_VWAP,1.968032549352398,1.908991572871826,5058,-298.63,SL
2025-12-29,BFRGW,ATOM_SUP_VWAP,0.4239060545886384,0.4111888729509792,22796,-289.9,SL
2025-12-30,BFRGW,ATOM_SUP_VWAP,0.5784069559098167,0.6246795123826021,16943,784.0,TP
2025-12-30,SOPA,ATOM_SUP_VWAP,3.4094547254096317,3.3071710836473427,3099,-316.98,SL
2025-12-30,ULY,ATOM_SUP_VWAP,2.3996902314422814,2.5916654499576643,4274,820.5,TP
2026-01-02,CHOW,ATOM_SUP_VWAP,1.0410280480513636,1.0097972066098226,9413,-293.98,SL
2026-01-02,LVRO,ATOM_SUP_VWAP,1.1410269970973261,1.1067961871844063,8336,-285.35,SL
2026-01-02,BNAI,ATOM_SUP_VWAP,3.7539234355280926,3.6413057324622495,2459,-276.93,SL
2026-01-05,MNTS,ATOM_SUP_VWAP,8.805659863945577,8.541490068027208,1112,-293.76,SL
2026-01-05,VRME,ATOM_SUP_VWAP,1.0933243423657173,1.0605246120947458,8700,-285.36,SL
2026-01-05,TMDE,ATOM_SUP_VWAP,0.9796047349298744,0.9502165928819781,9424,-276.95,SL
2026-01-05,UFG,ATOM_SUP_VWAP,0.9891593567251462,0.9594845760233918,9059,-268.82,SL
2026-01-05,LHSW,ATOM_SUP_VWAP,0.88744072277893,0.8608175010955621,9800,-260.91,SL
2024-10-15,NIVF,ROD_A,6139.508550899759,6753.459405989735,1,613.95,TP
2024-11-01,NMHI,ROD_A,3.5362256878804814,3.8898482566685297,2771,979.89,TP
2024-11-06,TMQ,ROD_A,0.7694126168638074,0.8463538785501882,12736,979.92,TP
2024-11-07,NMHI,ROD_A,8.73496,9.608456,1121,979.19,TP
2024-11-08,NMHI,ROD_A,8.522,8.0959,1149,-489.59,SL
2024-11-08,AZI,ROD_A,116.1978,110.38790999999999,80,-464.79,SL
2024-11-11,CERO,ROD_A,408.468,388.0446,23,-469.74,SL
2024-11-12,CERO,ROD_A,551.7195359883772,606.8914895872149,17,937.92,TP
2024-11-12,KAPA,ROD_A,1.93214,2.125354,5547,1071.76,TP
2024-11-13,NMHI,ROD_A,4.140199332330377,4.5542192655634155,2367,979.99,TP
2024-11-15,CERO,ROD_A,720.8480000000001,684.8056,13,-468.55,SL
2024-11-18,NIVF,ROD_A,6397.5,6077.625,1,-319.88,SL
2024-11-19,PRFX,ROD_A,2.8355842987357596,3.1191427286093356,3456,979.98,TP
2024-11-22,AMPG,ROD_A,1.1606137109285528,1.2766750820214081,8443,979.91,TP
2024-11-29,PRFX,ROD_A,3.38,3.718,2899,979.86,TP
2024-12-02,EHGO,ROD_A,4.6408,5.10488,2111,979.67,TP
2024-12-02,PPBT,ROD_A,5.3168,5.05096,2023,-537.79,SL
2024-12-02,SNTI,ROD_A,4.296785437708822,4.7264639814797045,2381,1023.06,TP
2024-12-02,FGL,ROD_A,3.5158519999999998,3.8674372,3195,1123.31,TP
2024-12-03,CTNT,ROD_A,5.086,4.8317,1926,-489.78,SL
2024-12-04,SVMH,ROD_A,1.7915999046174913,1.9707598950792407,5469,979.83,TP
2024-12-05,SVMH,ROD_A,2.5484999999999998,2.4210749999999996,3845,-489.95,SL
2024-12-05,PBM,ROD_A,28.4525,31.297750000000004,327,930.4,TP
2024-12-05,PRFX,ROD_A,6.329158411920142,6.012700491324135,1616,-511.4,SL
2024-12-05,TARA,ROD_A,5.0319,4.780305,1933,-486.33,SL
2024-12-05,RKDA,ROD_A,7.8084940000000005,7.4180693,1185,-462.65,SL
2024-12-06,ALBT,ROD_A,3.315,3.14925,2956,-489.96,SL
2024-12-06,UPC,ROD_A,144.208,136.9976,64,-461.47,SL
2024-12-06,MSPR,ROD_A,22.19242981436997,21.08280832365147,399,-442.74,SL
2024-12-09,LDTC,ROD_A,0.49032500000000007,0.5393575000000002,19986,979.96,TP
2024-12-10,QURE,ROD_A,12.614,11.9833,776,-489.42,SL
2024-12-10,CPIX,ROD_A,2.6032032652276724,2.86352359175044,3580,931.95,TP
2024-12-11,NIVF,ROD_A,4299.0,4084.0499999999997,2,-429.9,SL
2024-12-11,CADL,ROD_A,10.532613636363637,10.005982954545454,890,-468.7,SL
2024-12-11,LDTC,ROD_A,2.258242,2.1453299,3949,-445.89,SL
2024-12-18,FGL,ROD_A,2.4010399215045255,2.280987925429299,4081,-489.93,SL
2024-12-19,PRFX,ROD_A,2.9574999999999996,3.25325,3313,979.82,TP
2024-12-19,PBM,ROD_A,17.240179491634475,16.37817051705275,624,-537.89,SL
2024-12-19,CADL,ROD_A,9.172415673751122,10.089657241126234,1115,1022.72,TP
2024-12-20,PBM,ROD_A,35.29288986576664,33.5282453724783,277,-488.81,SL
2024-12-24,AMPG,ROD_A,3.8474855442618225,4.232234098688005,2547,979.95,TP
2024-12-26,SPRC,ROD_A,11.385530612244898,10.816254081632652,860,-489.58,SL
2024-12-26,RVSN,ROD_A,0.6334784597257564,0.6018045367394685,14712,-465.99,SL
2024-12-26,RAY,ROD_A,24.133359219584904,22.926691258605658,367,-442.85,SL
2024-12-27,RAY,ROD_A,35.45230769230769,33.67969230769231,276,-489.24,SL
2024-12-30,RVSN,ROD_A,1.7068715652350908,1.621527986973336,5741,-489.96,SL
2024-12-30,REKR,ROD_A,2.4305,2.67355,3834,931.85,TP
2024-12-30,FLYE,ROD_A,69.00788983271511,65.55749534107935,148,-510.66,SL
2024-12-31,FLYE,ROD_A,96.20184847465345,91.39175605092076,101,-485.82,SL
2024-12-31,BREA,ROD_A,8.967471917458285,9.864219109204114,1039,931.72,TP
2025-01-02,ORIS,ROD_A,44.6763401708242,42.44252316228299,219,-489.21,SL
2025-01-06,RHE,ROD_A,4.535714285714286,4.989285714285715,2160,979.71,TP
2025-01-06,FUBO,ROD_A,1.8561906088155962,1.7633810783748163,5796,-537.92,SL
2025-01-06,SPRC,ROD_A,18.949747579604686,18.002260200624452,540,-511.64,SL
2025-01-06,XTIA,ROD_A,13.29390124398371,14.623291368382082,732,973.11,TP
2025-01-07,EZGO,ROD_A,21.666,20.5827,452,-489.65,SL
2025-01-07,MDIA,ROD_A,1.5875,1.508125,5870,-465.93,SL
2025-01-07,MSAI,ROD_A,4.296357198623655,4.081539338692472,2063,-443.17,SL
2025-01-07,XTIA,ROD_A,45.810720566269545,50.3917926228965,184,842.92,TP
2025-01-07,IMRX,ROD_A,4.09318608781035,3.8885267834198327,2261,-462.73,SL
2025-01-07,SYRA,ROD_A,0.7318005937839109,0.6952105640947154,12027,-440.07,SL
2025-01-07,HOTH,ROD_A,1.54801,1.4706095000000001,5407,-418.5,SL
2025-01-07,CERO,ROD_A,151.47109836846758,143.8975434500442,52,-393.82,SL
2025-01-07,CGBS,ROD_A,0.7110703375262514,0.6755168206499388,10652,-378.72,SL
2025-01-08,TPET,ROD_A,1.7270573849919122,1.8997631234911037,5674,979.93,TP
2025-01-08,EONR,ROD_A,2.2691970180012944,2.1557371671012295,4741,-537.91,SL
2025-01-08,JBDI,ROD_A,1.2331354333361495,1.171478661669342,8298,-511.63,SL
2025-01-08,CURR,ROD_A,3.38142,3.2123489999999997,2878,-486.59,SL
2025-01-08,VIR,ROD_A,10.474702000000002,11.522172200000004,883,924.92,TP
2025-01-08,XHG,ROD_A,27.60222222222222,26.222111111111108,368,-507.88,SL
2025-01-08,SILO,ROD_A,1.9290180000000001,2.1219198,5009,966.25,TP
2025-01-08,CGBS,ROD_A,0.7814821813153462,0.7424080722495788,13577,-530.51,SL
2025-01-10,VMAR,ROD_A,27.3462046112102,30.080825072331223,358,978.99,TP
2025-01-10,AIFF,ROD_A,3.97922,3.780259,2703,-537.79,SL
2025-01-10,CGBS,ROD_A,1.0067909143875386,0.9564513686681617,10163,-511.6,SL
2025-01-13,ATPC,ROD_A,2.1375,2.030625,4584,-489.92,SL
2025-01-13,PHIO,ROD_A,2.6237500000000002,2.4925625,3552,-465.98,SL
2025-01-13,SLRX,ROD_A,40.93125,45.024375,216,884.12,TP
2025-01-13,KAPA,ROD_A,1.3196952123386567,1.253710451721724,7372,-486.44,SL
2025-01-14,NMHI,ROD_A,2.2169,2.43859,4420,979.87,TP
2025-01-14,AIFF,ROD_A,2.837173913043478,3.1208913043478264,3792,1075.86,TP
2025-01-14,ERNA,ROD_A,6.478045454545454,7.125850000000001,1823,1180.95,TP
2025-01-17,ZEO,ROD_A,3.466666666666667,3.2933333333333334,2826,-489.84,SL
2025-01-21,SOPA,ROD_A,1.2269588107067195,1.3496546917773915,7987,979.97,TP
2025-01-23,RNAZ,ROD_A,182.29348312726626,173.17880897090294,53,-483.08,SL
2025-01-24,RNAZ,ROD_A,184.9116,203.40276,52,961.54,TP
2025-01-24,PCLA,ROD_A,4.4889276021034314,4.26448122199826,2393,-537.1,SL
2025-01-28,TRIB,ROD_A,1.0419,1.14609,9405,979.91,TP
2025-01-28,RNAZ,ROD_A,232.05593004040094,255.26152304444105,46,1067.46,TP
2025-01-30,NWTG,ROD_A,25.459600000000002,24.18662,384,-488.82,SL
2025-01-31,SOPA,ROD_A,1.3546835212668413,1.4901518733935255,7234,979.98,TP
2025-02-03,SOPA,ROD_A,2.2988066401127716,2.5286873041240487,4263,979.98,TP
2025-02-05,CPIX,ROD_A,4.888097052464311,4.643692199841095,2004,-489.79,SL
2025-02-05,RNAZ,ROD_A,300.95459999999997,285.90686999999997,30,-451.43,SL
2025-02-06,SOPA,ROD_A,2.3377477189202733,2.2208603329742598,4192,-489.99,SL
2025-02-06,MSPR,ROD_A,16.5474,18.20214,563,931.62,TP
2025-02-06,NIVF,ROD_A,849.4245258370748,806.9532995452211,12,-509.65,SL
2025-02-10,BNAI,ROD_A,8.52938,8.102910999999999,1148,-489.59,SL
2025-02-11,AIFF,ROD_A,4.2540379999999995,4.0413361,2303,-489.85,SL
2025-02-11,SOPA,ROD_A,3.926354937750757,4.318990431525833,2373,931.72,TP
2025-02-12,NWTG,ROD_A,17.55666626799364,16.678832954593958,558,-489.83,SL
2025-02-12,AIFF,ROD_A,12.49342620108254,11.868754891028413,745,-465.38,SL
2025-02-14,NWTG,ROD_A,31.892953668191044,30.29830598478149,307,-489.56,SL
2025-02-24,ATPC,ROD_A,1.51303,1.4373785000000001,6477,-489.99,SL
2025-03-11,RAY,ROD_A,21.467229454688542,20.393867981954113,456,-489.45,SL
2025-03-21,RNAZ,ROD_A,35.66549050949351,39.232039560442864,274,977.23,TP
2025-03-21,GLTO,ROD_A,6.208703297236612,6.829573626960274,1732,1075.35,TP
2025-03-24,RAY,ROD_A,25.360599999999998,27.89666,386,978.92,TP
2025-03-25,RAY,ROD_A,29.760149653924948,28.2721421712287,329,-489.55,SL
2025-03-31,NWTG,ROD_A,2.07762,2.2853820000000002,4716,979.81,TP
2025-04-01,YCBD,ROD_A,2.5126613719615243,2.387028303363448,3900,-489.97,SL
2025-04-03,MRM,ROD_A,0.6395280554469387,0.6075516526745918,15323,-489.97,SL
2025-04-04,AEHL,ROD_A,3.4116720000000003,3.2410884,2872,-489.92,SL
2025-04-07,NWTG,ROD_A,2.4513599999999998,2.3287919999999995,3997,-489.9,SL
2025-04-09,PHIO,ROD_A,2.131008,2.0244576,4598,-489.92,SL
2025-04-09,MRM,ROD_A,0.7928863994769494,0.7532420795031018,11754,-465.98,SL
2025-04-09,AEHL,ROD_A,6.77618,6.437371,1307,-442.82,SL
2025-04-10,MRM,ROD_A,0.9252868645245109,1.0178155509769622,10591,979.97,TP
2025-04-14,AREC,ROD_A,0.6801024758423644,0.6460973520502461,14409,-489.98,SL
2025-04-16,ZEO,ROD_A,1.8765749999999999,2.0642325,5222,979.95,TP
2025-04-16,AREC,ROD_A,1.0865116949111733,1.0321861101656145,9903,-537.99,SL
2025-04-29,ULY,ROD_A,10.945345999999999,10.3980787,895,-489.8,SL
2025-04-30,ULY,ROD_A,15.35415852092396,14.58645059487776,638,-489.8,SL
2025-05-20,MRM,ROD_A,1.0381482591271753,0.9862408461708165,9439,-489.95,SL
2025-05-21,MRM,ROD_A,1.7928380000000002,1.9721218000000003,5466,979.97,TP
2025-05-29,ZEO,ROD_A,2.886923076923077,2.742576923076923,3394,-489.91,SL
2025-06-02,NIVF,ROD_A,64.04825370406168,70.45307907446785,153,979.94,TP
2025-06-03,NIVF,ROD_A,121.445,133.58950000000002,80,971.56,TP
2025-06-04,HOTH,ROD_A,1.29702,1.4267220000000003,7555,979.9,TP
2025-06-09,XTIA,ROD_A,2.4266098436991266,2.5599,4038,538.23,EOD
2025-06-11,XTIA,ROD_A,5.415675229414013,5.144891467943313,1809,-489.85,SL
2025-06-17,SLRX,ROD_A,26.5125,25.186874999999997,369,-489.16,SL
2025-06-17,ACXP,ROD_A,9.6242,10.586620000000002,968,931.62,TP
2025-06-17,CERO,ROD_A,11.400400406732626,12.540440447405889,897,1022.62,TP
2025-06-18,IMRX,ROD_A,2.3841846595618215,2.622603125518004,4110,979.9,TP
2025-06-23,INDP,ROD_A,11.528571428571428,10.952142857142857,850,-489.96,SL
2025-06-25,ULY,ROD_A,9.965454545454547,10.962000000000002,983,979.6,TP
2025-06-27,DAIC,ROD_A,20.1475,19.140125,486,-489.58,SL
2025-07-02,DAIC,ROD_A,16.131999999999998,15.325399999999997,607,-489.61,SL
2025-07-11,AZI,ROD_A,23.2078,22.04741,422,-489.68,SL
2025-07-15,KAPA,ROD_A,1.6007999999999998,1.76088,6121,979.85,TP
2025-07-31,PBM,ROD_A,7.905862068965518,8.69644827586207,1239,979.54,TP
2025-08-01,EZGO,ROD_A,11.261822874954024,12.388005162449428,870,979.78,TP
2025-08-04,PBM,ROD_A,5.918,5.6221,1655,-489.71,SL
2025-08-08,ORIS,ROD_A,3.06584,2.912548,3196,-489.92,SL
2025-08-08,MRM,ROD_A,2.9068297682005255,2.761488279790499,3206,-465.96,SL
2025-08-11,UGRO,ROD_A,0.48588627322013817,0.46159195955913124,20169,-489.99,SL
2025-08-14,TRIB,ROD_A,1.7214752281981127,1.8936227510179242,5692,979.86,TP
2025-08-19,PRFX,ROD_A,2.6691916666666664,2.535732083333333,3671,-489.93,SL
2025-09-10,JBDI,ROD_A,4.15125,3.9436875,2360,-489.85,SL
2025-09-17,SPRC,ROD_A,5.880454545454546,5.586431818181818,1666,-489.84,SL
2025-09-18,PBM,ROD_A,6.136724137931035,5.829887931034483,1596,-489.71,SL
2025-09-19,AMCI,ROD_A,52.53,49.9035,186,-488.53,SL
2025-09-22,ORIS,ROD_A,4.7620847959368096,5.2382932755304905,2057,979.56,TP
2025-09-23,GLTO,ROD_A,6.0,5.699999999999999,1633,-489.9,SL
2025-09-23,ORIS,ROD_A,6.519458729389637,6.193485792920154,1429,-465.82,SL
2025-09-24,QURE,ROD_A,34.273165909090906,37.7004825,285,976.79,TP
2025-09-25,SPRC,ROD_A,5.429928571428571,5.1584321428571425,1804,-489.78,SL
2025-09-29,YCBD,ROD_A,1.3744473186125106,1.5118920504737619,7130,979.98,TP
2025-10-01,RVSN,ROD_A,0.5911468069684181,0.5615894666199972,16577,-489.97,SL
2025-10-02,MIGI,ROD_A,14.028530788094738,13.32710424869,698,-489.6,SL
2025-10-03,BNAI,ROD_A,5.861283834459423,5.568219642736452,1671,-489.71,SL
2025-10-06,SOPA,ROD_A,3.1332291784363155,3.446552096279947,3127,979.76,TP
2025-10-06,CCTG,ROD_A,1.791902,1.7023069,6004,-537.93,SL
2025-10-07,CISS,ROD_A,3.5566666666666666,3.378833333333333,2755,-489.93,SL
2025-10-07,GLTO,ROD_A,5.392727272727273,5.932,1728,931.86,TP
2025-10-07,COCH,ROD_A,1.7276940000000003,1.9004634000000005,5922,1023.14,TP
2025-10-07,ULY,ROD_A,5.621323076923077,5.340256923076923,1998,-561.57,SL
2025-10-07,RVSN,ROD_A,0.8100547129654759,0.7695519773172022,13191,-534.27,SL
2025-10-08,ACXP,ROD_A,11.657499999999999,11.074625,840,-489.61,SL
2025-10-08,XBIO,ROD_A,6.9746428571428565,7.672107142857143,1336,931.81,TP
2025-10-08,RNAZ,ROD_A,22.38888888888889,21.269444444444442,457,-511.59,SL
2025-10-14,UGRO,ROD_A,0.5066904761904761,0.4813559523809523,19341,-490.0,SL
2025-10-14,TMQ,ROD_A,10.032178,9.5305691,928,-465.49,SL
2025-10-15,MIGI,ROD_A,33.373969132487886,31.705270675863492,293,-488.93,SL
2025-10-20,MSAI,ROD_A,0.6979519999999999,0.6630543999999999,14041,-490.0,SL
2025-10-23,MSAI,ROD_A,0.9817005953267637,0.9326155655604255,9982,-489.97,SL
2025-10-29,FGL,ROD_A,0.7332219999999999,0.6965608999999999,13365,-489.98,SL
2025-10-29,PPBT,ROD_A,0.9614444444444445,0.9133722222222223,9693,-465.96,SL
2025-10-29,ERNA,ROD_A,1.7552142857142858,1.9307357142857147,5049,886.21,TP
2025-10-30,ORIS,ROD_A,3.303797738552975,3.138607851625326,2966,-489.95,SL
2025-10-31,MSPR,ROD_A,0.4060630079024685,0.3857598575073451,24134,-490.0,SL
2025-11-03,MSPR,ROD_A,0.39868571428571425,0.43855428571428573,24580,979.97,TP
2025-11-03,SMX,ROD_A,23.643336796109452,22.46116995630398,455,-537.89,SL
2025-11-03,RAY,ROD_A,3.720426955026697,4.092469650529367,2750,1023.12,TP
2025-11-03,YGMZ,ROD_A,2.542478564759096,2.7967264212350056,4419,1123.52,TP
2025-11-03,PHIO,ROD_A,2.851875,3.1370625000000003,4325,1233.44,TP
2025-11-03,AREC,ROD_A,4.916952583095867,4.671104953941073,2754,-677.06,SL
2025-11-03,DTCK,ROD_A,2.697922248669382,2.967714473536321,4774,1287.99,TP
2025-11-04,PTLE,ROD_A,0.3395066666666667,0.37345733333333336,28865,979.99,TP
2025-11-04,SCNX,ROD_A,0.9799008545843764,1.077890940042814,10981,1076.03,TP
2025-11-04,RUBI,ROD_A,32.637688013643945,31.005803612961746,362,-590.74,SL
2025-11-04,DTCK,ROD_A,4.342083959425758,4.7762923553683345,2587,1123.3,TP
2025-11-04,ORIS,ROD_A,4.29557804077597,4.080799138737171,2871,-616.63,SL
2025-11-05,NVVE,ROD_A,12.9575,14.253250000000001,756,979.59,TP
2025-11-05,CHR,ROD_A,11.841912499677429,13.026103749645173,908,1075.25,TP
2025-11-05,LNAI,ROD_A,1.0964,1.2060400000000002,10775,1181.37,TP
2025-11-05,MTC,ROD_A,0.40780948300307424,0.3874190088529205,31807,-648.56,SL
2025-11-05,SORA,ROD_A,4.783432,4.5442604,2578,-616.58,SL
2025-11-06,YGMZ,ROD_A,3.9594799999999997,3.7615059999999994,2475,-489.99,SL
2025-11-06,STGW,ROD_A,7.6608,7.27776,1216,-465.78,SL
2025-11-07,BKYI,ROD_A,0.8384240868817832,0.796502882537694,11688,-489.98,SL
2025-11-10,IMTE,ROD_A,1.8677000000000001,1.774315,5247,-489.99,SL
2025-11-10,GLTO,ROD_A,17.83086956521739,19.61395652173913,522,930.77,TP
2025-11-10,VCIG,ROD_A,1.7263558298595147,1.640038038366539,5926,-511.52,SL
2025-11-11,VCIG,ROD_A,2.3474447315882787,2.230072495008865,4174,-489.91,SL
2025-11-11,GLTO,ROD_A,27.22347115536796,25.86229759759956,342,-465.52,SL
2025-11-12,SLRX,ROD_A,1.940238095238095,1.8432261904761902,5050,-489.91,SL
2025-11-12,VCIG,ROD_A,1.8886200831619215,1.7941890790038253,4934,-465.92,SL
2025-11-12,CYPH,ROD_A,0.5576388804475582,0.613402768492314,15894,886.31,TP
2025-11-13,NVVE,ROD_A,19.749468874818213,18.761995431077302,496,-489.79,SL
2025-11-13,CMND,ROD_A,15.874369346983718,17.46180628168209,587,931.83,TP
2025-11-14,ASBP,ROD_A,0.14341264026059103,0.13624200824756147,68334,-490.0,SL
2025-11-14,WTO,ROD_A,3.6137259519282843,3.43303965433187,2579,-465.99,SL
2025-11-21,CCTG,ROD_A,0.22059848579099348,0.2095685615014438,44424,-489.99,SL
2025-11-24,AEHL,ROD_A,1.991956,2.1911516000000004,4919,979.84,TP
2025-11-25,PAVS,ROD_A,80.00075987227022,76.0007218786567,122,-488.0,SL
2025-12-01,FLYE,ROD_A,17.106647629711283,16.25131524822572,572,-489.25,SL
2025-12-10,BEAT,ROD_A,1.2419699999999998,1.1798714999999997,7890,-489.96,SL
2025-12-10,BBGI,ROD_A,5.806136363636363,6.38675,1605,931.88,TP
2025-12-10,MIGI,ROD_A,6.298371919071413,6.928209110978555,1624,1022.86,TP
2025-12-11,ATPC,ROD_A,0.12310909090909092,0.13542,79604,980.0,TP
2025-12-11,MIGI,ROD_A,8.692344662085866,8.257727428981571,1237,-537.62,SL
2025-12-11,BTTC,ROD_A,8.66662,8.233289,1180,-511.33,SL
2025-12-11,PETS,ROD_A,2.469287730869717,2.716216503956689,3941,973.15,TP
2025-12-11,BEAT,ROD_A,1.864304,2.0507344,5731,1068.43,TP
2025-12-12,YCBD,ROD_A,1.2464318089540527,1.371074989849458,7862,979.94,TP
2025-12-15,YCBD,ROD_A,1.6130000000000002,1.53235,6075,-489.95,SL
2025-12-15,RADX,ROD_A,14.627297297297298,13.895932432432433,637,-465.88,SL
2025-12-15,MASK,ROD_A,0.5576533333333333,0.5297706666666666,15893,-443.14,SL
2025-12-15,AMCI,ROD_A,6.627951067272239,7.290746173999463,1271,842.41,TP
2025-12-16,RILYP,ROD_A,7.271666666666666,7.998833333333333,1347,979.49,TP
2025-12-16,RILYL,ROD_A,9.126666666666667,8.670333333333334,1178,-537.56,SL
2025-12-16,AZI,ROD_A,2.006977196716555,2.2076749163882106,5098,1023.16,TP
2025-12-16,AMCI,ROD_A,12.827582987530329,14.110341286283363,875,1122.41,TP
2025-12-16,VMAR,ROD_A,0.6275878243670749,0.6903466068037825,19655,1233.52,TP
2025-12-17,YCBD,ROD_A,2.010218208615117,1.9097072981843608,4875,-489.99,SL
2025-12-17,PCSA,ROD_A,6.7632957942269565,6.425131004515609,1377,-465.65,SL
2025-12-17,VYNE,ROD_A,0.704656,0.6694231999999999,12578,-443.16,SL
2025-12-18,UGRO,ROD_A,0.462086,0.4389817,21208,-490.0,SL
2025-12-18,ATHA,ROD_A,6.619999999999999,6.288999999999999,1407,-465.72,SL
2025-12-19,PRPH,ROD_A,1.4820109941659978,1.4079104444576978,6612,-489.95,SL
2025-12-19,AZI,ROD_A,2.6462244808584883,2.9108469289443373,3521,931.74,TP
2025-12-19,LAZR,ROD_A,0.4687759999999999,0.4453371999999999,21829,-511.65,SL
2025-12-23,TRIB,ROD_A,1.2155555555555555,1.3371111111111111,8062,979.98,TP
2025-12-23,HIHO,ROD_A,1.2096978994991807,1.330667689449099,8895,1076.03,TP
2025-12-23,PCLA,ROD_A,0.17966881733669027,0.1976356990703593,65759,1181.48,TP
2025-12-24,DRMA,ROD_A,2.987,3.2857000000000003,3280,979.74,TP
2025-12-24,ELOG,ROD_A,2.0561615384615384,1.9533534615384613,5233,-537.99,SL
2025-12-24,AMCI,ROD_A,10.913524,10.3678478,937,-511.3,SL
2025-12-24,ECDA,ROD_A,0.9397937163196246,0.8928040305036433,10355,-486.58,SL
2025-12-26,DTCK,ROD_A,0.424432,0.40321039999999997,23089,-489.99,SL
2025-12-26,ECDA,ROD_A,1.1794400990714071,1.2973841089785478,7901,931.88,TP
2025-12-26,PCLA,ROD_A,0.413338,0.39267109999999994,24757,-511.65,SL
2025-12-26,PAVS,ROD_A,2.1855712896983537,2.076292725213436,4452,-486.51,SL
2025-12-26,SOPA,ROD_A,1.5812036360554622,1.7393239996610086,5853,925.48,TP
2025-12-29,MASK,ROD_A,0.27199199999999996,0.25839239999999997,36030,-489.99,SL
2025-12-29,SOPA,ROD_A,2.4233012374255107,2.302136175554235,3845,-465.88,SL
2025-12-29,BNAI,ROD_A,2.0720439389250367,1.9684417419787847,4277,-443.11,SL
2025-12-29,CCTG,ROD_A,0.22495800000000002,0.21371010000000001,37469,-421.45,SL
2025-12-29,BFRGW,ROD_A,0.39968571428571426,0.3797014285714285,20055,-400.78,SL
2025-12-29,RPGL,ROD_A,0.6868077670296218,0.755488543732584,11099,762.29,TP
2025-12-30,BFRGW,ROD_A,0.4785875,0.52644625,20476,979.96,TP
2025-12-30,SOPA,ROD_A,3.6088,3.4283599999999996,2981,-537.89,SL
2025-12-30,ULY,ROD_A,2.445610370408139,2.690171407448953,4184,1023.24,TP
2025-12-31,INBS,ROD_A,7.9051160000000005,8.695627600000002,1239,979.44,TP
2026-01-02,CHOW,ROD_A,0.9572041801824542,1.0529245982006998,10238,979.99,TP
2026-01-02,LVRO,ROD_A,1.0277433333333332,0.9763561666666665,10469,-537.97,SL
2026-01-02,BNAI,ROD_A,3.753014,3.5653632999999996,2726,-511.54,SL
2026-01-05,MNTS,ROD_A,8.646666666666667,8.214333333333332,1133,-489.83,SL
