date,symbol,strategy,entry_price,exit_price,qty,gross_pnl,entry_cost,exit_cost,net_pnl,exit_reason,slippage_pct
2025-01-06,FUBO,ROD_A,1.625,1.5135141151963336,6253,-697.12,31.49,32.38,-760.99,SL,1.958599825338712
2025-01-06,SPRC,ROD_A,19.02496592115488,17.86034665407146,474,-552.03,2.57,2.63,-557.23,SL,1.1805593926585818
2025-01-06,XTIA,ROD_A,13.317115329323428,14.621184219882487,677,882.85,3.58,3.7,875.57,TP,0.18870208947933467
2025-01-07,EZGO,ROD_A,21.7340673979799,21.570758291537114,416,-67.94,2.28,2.34,-72.56,Trailing Stop,0.4120115810844224
2025-01-07,MDIA,ROD_A,1.593273786366199,1.484814212271983,5663,-614.21,28.51,29.32,-672.04,SL,1.9024638400648108
2025-01-07,MSAI,ROD_A,4.301051240781952,4.012434008385644,2104,-607.25,10.72,11.01,-628.98,SL,1.8004085693890515
2025-01-07,XTIA,ROD_A,45.940663174241266,47.00526603693041,176,187.37,1.18,1.21,184.98,Trailing Stop,0.142830661361919
2025-01-07,IMRX,ROD_A,4.1002366450023775,3.8263987058625,1911,-523.3,9.73,9.99,-543.02,SL,1.766935419604897
2025-01-07,SYRA,ROD_A,0.7336763456765221,0.7117249226400317,10481,-230.07,38.62,38.98,-307.67,Trailing Stop,0.1087827873639617
2025-01-07,HOTH,ROD_A,1.552570544550945,1.462914691739689,4835,-433.49,24.34,25.03,-482.86,SL,0.8154439593181357
2025-01-07,CERO,ROD_A,151.81256568553553,141.75167004594962,47,-472.86,1.16,1.15,-475.17,SL,1.712823582750972
2025-01-07,CGBS,ROD_A,0.7126311510893957,0.6669156873637003,9536,-435.94,34.13,33.32,-503.39,SL,1.489499590180373
2025-01-08,TPET,ROD_A,1.729001709467987,1.7156719281323867,5654,-75.37,28.49,29.3,-133.16,Trailing Stop,0.4974958310925475
2025-01-08,EONR,ROD_A,2.2769122231259886,2.2066669382872806,3823,-268.55,19.31,19.86,-307.72,Trailing Stop,0.30869942230491887
2025-01-08,JBDI,ROD_A,1.2389389789705383,1.1705852755940012,6950,-475.06,34.94,35.94,-545.94,SL,0.544332864164794
2025-01-08,CURR,ROD_A,3.395093934639449,3.3926350276882826,2397,-5.89,12.16,12.51,-30.56,Trailing Stop,0.2459562573277606
2025-01-08,VIR,ROD_A,10.486412617051199,11.519668757926512,766,791.47,4.01,4.14,783.32,TP,0.13337710418624846
2025-01-08,XHG,ROD_A,27.733592029284186,28.41660046457713,319,217.88,1.79,1.84,214.25,Trailing Stop,0.2926299488521741
2025-01-08,SILO,ROD_A,1.9336364809734952,1.914821792945109,4831,-90.89,24.36,25.06,-140.31,Trailing Stop,0.2177283509583585
2025-01-08,CGBS,ROD_A,0.7847925765064978,0.731241920830042,11594,-620.87,45.7,44.26,-710.83,SL,1.9195185124867646
2025-01-10,VMAR,ROD_A,27.400907209458616,30.00885548197732,328,855.41,1.84,1.91,851.66,TP,0.43841431107316875
2025-01-10,AIFF,ROD_A,3.65,3.4198054951151544,2736,-629.81,13.9,14.28,-657.99,SL,1.3754723831246036
2025-01-10,CGBS,ROD_A,1.009052509611849,0.99269698932185,9696,-158.58,48.7,49.74,-257.02,Trailing Stop,0.48150482988971577
2025-01-13,ATPC,ROD_A,2.1433436827901633,2.007782125783039,4318,-585.35,21.79,22.41,-629.55,SL,1.3944946759985304
2025-01-13,PHIO,ROD_A,2.632911200549445,2.472651925392036,3350,-536.87,16.94,17.42,-571.23,SL,1.1439694635538844
2025-01-13,SLRX,ROD_A,41.02996234119871,41.14823781867159,207,24.48,1.22,1.25,22.01,Trailing Stop,0.4277366759308167
2025-01-13,KAPA,ROD_A,1.3218977786484796,1.2398914248699044,5907,-484.41,29.71,30.55,-544.67,SL,1.2670352151959798
2025-01-14,NMHI,ROD_A,2.2227509157739878,2.307548118604799,4233,358.95,21.37,21.99,315.59,Trailing Stop,0.4509008367213546
2025-01-14,AIFF,ROD_A,2.61,2.864423329535819,3555,904.47,17.98,18.52,867.97,TP,0.22907246479209306
2025-01-14,ERNA,ROD_A,6.493793440963,7.117258651063076,1530,953.9,7.87,8.11,937.92,TP,0.3627818446506867
2025-01-17,ZEO,ROD_A,3.472144550173551,3.5113495600257862,2628,103.03,13.34,13.72,75.97,Trailing Stop,0.10385319983538728
2025-01-21,SOPA,ROD_A,1.2282392699487559,1.2125204080852854,7442,-116.98,37.41,38.49,-192.88,Trailing Stop,0.28615065088113917
2025-01-23,RNAZ,ROD_A,177.8,174.16654957765837,51,-185.31,1.2,1.2,-187.71,Trailing Stop,0.34072076443485966
2025-01-24,RNAZ,ROD_A,185.25735763544486,192.10462269816296,39,267.04,1.16,1.17,264.71,Trailing Stop,0.38650624933214295
2025-01-24,PCLA,ROD_A,4.494760051298767,4.561390519264065,2213,147.45,11.28,11.61,124.56,Trailing Stop,0.268700056320822
2025-01-28,TRIB,ROD_A,0.942,1.031836664623725,9567,859.47,45.26,49.44,764.77,TP,0.4210900768456884
2025-01-28,RNAZ,ROD_A,232.3314192699498,255.1870831161177,41,937.08,1.21,1.24,934.63,TP,0.14770360924033127
2025-01-30,NWTG,ROD_A,25.50248819618122,23.967092541874713,358,-549.67,1.99,2.03,-553.69,SL,1.0742862772541706
2025-01-31,SOPA,ROD_A,1.366059560063099,1.2720359271522597,7069,-664.65,35.56,36.57,-736.78,SL,1.9819321483892987
2025-02-03,SOPA,ROD_A,2.3088445435685263,2.2504479886054867,3990,-233.0,20.15,20.73,-273.88,Trailing Stop,0.45833181003769335
2025-02-05,CPIX,ROD_A,4.893750043724366,4.838808979257892,1930,-106.04,9.86,10.14,-126.04,Trailing Stop,0.12778164586393045
2025-02-05,RNAZ,ROD_A,302.2545435613338,291.9551116217979,30,-308.98,1.2,1.2,-311.38,Trailing Stop,0.22039930902324184
2025-02-06,SOPA,ROD_A,2.3471332362664894,2.2000162972225343,3924,-577.29,19.82,20.38,-617.49,SL,1.3346753020727644
2025-02-06,MSPR,ROD_A,16.567063127892773,17.138487088646976,516,294.85,2.77,2.85,289.23,Trailing Stop,0.4935867352920226
2025-02-06,NIVF,ROD_A,853.1574826704913,804.9710333088647,6,-289.12,1.11,1.11,-291.34,SL,0.6821194199071337
2025-02-10,BNAI,ROD_A,8.526,8.561286472605412,1045,36.87,5.42,5.57,25.88,Trailing Stop,0.1896057428355045
2025-02-11,AIFF,ROD_A,4.260652764036332,4.237079717572737,2298,-54.17,11.71,12.04,-77.92,Trailing Stop,0.44455550815939576
2025-02-11,SOPA,ROD_A,3.9371238686378973,3.7549820994974836,2264,-412.37,11.52,11.84,-435.73,Trailing Stop,0.17646387733253213
2025-02-12,NWTG,ROD_A,17.631538259629096,16.66497002641321,529,-511.31,2.85,2.92,-517.08,SL,0.5074120380071216
2025-02-12,AIFF,ROD_A,12.549297546285967,12.677300649715711,685,87.68,3.61,3.72,80.35,Trailing Stop,0.41397761417352014
2025-02-14,NWTG,ROD_A,31.93097050143678,30.06274971532604,284,-530.57,1.62,1.65,-533.84,SL,0.8955906964390983
2025-02-24,ATPC,ROD_A,1.47,1.3859493315456362,6179,-519.35,31.1,31.98,-582.43,SL,0.7555079451746315
2025-03-11,RAY,ROD_A,21.538797179384904,20.92823071076968,414,-252.77,2.27,2.32,-257.36,Trailing Stop,0.22773307222692638
2025-03-21,RNAZ,ROD_A,35.80858542590502,34.94123822847599,269,-233.32,1.56,1.59,-236.47,Trailing Stop,0.4863345053657206
2025-03-21,GLTO,ROD_A,6.230729383624885,6.832644258598204,1484,893.24,7.62,7.86,877.76,TP,0.308705480478969
2025-03-24,RAY,ROD_A,25.444582613157156,25.410735761499524,371,-12.56,2.06,2.12,-16.74,Trailing Stop,0.4905397810952115
2025-03-25,RAY,ROD_A,29.8473714516825,27.88734297335584,298,-584.09,1.69,1.72,-587.5,SL,1.6493029739286842
2025-03-31,NWTG,ROD_A,2.0980908766037314,2.2996179796444394,4316,869.79,21.78,22.43,825.58,TP,0.35885370890876134
2025-04-01,YCBD,ROD_A,2.515929283083132,2.5289629960885995,3698,48.2,18.7,19.23,10.27,Trailing Stop,0.18499018851854832
2025-04-03,MRM,ROD_A,0.6422614276315151,0.6418584628773715,14018,-5.65,45.22,47.22,-98.09,Trailing Stop,0.14181388718023938
2025-04-04,AEHL,ROD_A,3.4261920135012645,3.4190204450640054,2791,-20.02,14.17,14.57,-48.76,Trailing Stop,0.3055709268404807
2025-04-07,NWTG,ROD_A,2.461268279046563,2.472517510147369,3707,41.7,18.74,19.28,3.68,Trailing Stop,0.2816087861516754
2025-04-09,PHIO,ROD_A,2.1403657418188566,2.2006493865396317,4168,251.26,21.04,21.65,208.57,Trailing Stop,0.15202420419092424
2025-04-09,MRM,ROD_A,0.7951141942577329,0.7492813906864515,12104,-554.76,48.33,47.3,-650.39,SL,0.8045310912283627
2025-04-09,AEHL,ROD_A,6.788050606249175,6.400522170828578,1279,-495.65,6.59,6.76,-509.0,SL,0.7462944874867721
2025-04-10,MRM,ROD_A,0.9283486101952226,0.9472983743389729,9608,182.07,44.79,47.1,90.18,Trailing Stop,0.2843816485291607
2025-04-14,AREC,ROD_A,0.6828093544084153,0.6894751848126456,13262,88.4,45.48,47.84,-4.92,Trailing Stop,0.4576392217303717
2025-04-16,ZEO,ROD_A,1.8820263784930409,2.0652442624081826,4962,909.13,25.02,25.76,858.35,TP,0.24078272958272312
2025-04-16,AREC,ROD_A,1.0916266778369894,1.0705737522039367,8855,-186.42,44.49,45.77,-276.68,Trailing Stop,0.2725894546868385
2025-04-29,ULY,ROD_A,10.973669403241393,10.823668040457765,842,-126.3,4.41,4.53,-135.24,Trailing Stop,0.23349580184566102
2025-04-30,ULY,ROD_A,15.386254170127755,15.718331841877902,578,191.94,3.09,3.17,185.68,Trailing Stop,0.3594486993030385
2025-05-20,MRM,ROD_A,1.0430400966053834,0.9831178005261985,8637,-517.55,43.38,43.9,-604.83,SL,0.784174450516985
2025-05-21,MRM,ROD_A,1.7988909736690883,1.9728942591524739,5190,903.08,26.16,26.93,849.99,TP,0.29744649087970987
2025-05-29,ZEO,ROD_A,2.891070829712689,2.8537930757259966,3067,-114.33,15.53,15.97,-145.83,Trailing Stop,0.1995776979892603
2025-06-02,NIVF,ROD_A,64.12591548351972,62.3335328655764,137,-245.56,1.19,1.21,-247.96,Trailing Stop,0.20647129785647134
2025-06-03,NIVF,ROD_A,121.82494394927933,117.97559083265165,74,-284.85,1.2,1.2,-287.25,Trailing Stop,0.453040115893545
2025-06-04,HOTH,ROD_A,1.3020307686401589,1.3280361947687673,7068,183.81,35.54,36.57,111.7,Trailing Stop,0.14052170878615464
2025-06-09,XTIA,ROD_A,2.437035226004183,2.429486811827764,3897,-29.42,19.69,20.26,-69.37,Trailing Stop,0.29806866409094745
2025-06-11,XTIA,ROD_A,5.438111887759389,5.118057828061579,1684,-538.97,8.62,8.85,-556.44,SL,0.9319888245968522
2025-06-17,SLRX,ROD_A,25.95,24.460797663694958,339,-504.84,1.89,1.93,-508.66,SL,0.7776182387386278
2025-06-17,ACXP,ROD_A,9.662276828800234,10.58862908703594,947,877.26,4.94,5.09,867.23,TP,0.3751743681389674
2025-06-17,CERO,ROD_A,11.42617044178685,12.546799930075117,805,902.11,4.23,4.36,893.52,TP,0.1749377648000577
2025-06-18,IMRX,ROD_A,2.387921474721656,2.453368480001035,3697,241.96,18.68,19.22,204.06,Trailing Stop,0.2898402763245182
2025-06-23,INDP,ROD_A,11.541060415204617,10.764255646810922,846,-657.18,4.45,4.55,-666.18,SL,1.8218862907250641
2025-06-25,ULY,ROD_A,10.002494264192691,9.941324194307247,964,-58.97,5.03,5.17,-69.17,Trailing Stop,0.3376020620827187
2025-06-27,DAIC,ROD_A,18.2,18.810491693716674,510,311.35,2.76,2.84,305.75,Trailing Stop,0.1990041717069395
2025-07-02,DAIC,ROD_A,16.151047150456396,15.110263025164244,546,-568.27,2.92,2.99,-574.18,SL,1.5200693904282125
2025-07-11,AZI,ROD_A,23.3085551812946,24.184563170933284,400,350.4,2.21,2.27,345.92,Trailing Stop,0.16692189501223703
2025-07-15,KAPA,ROD_A,1.6073649227569797,1.760647858916373,5547,850.26,27.93,28.76,793.57,TP,0.4215570471769167
2025-07-31,PBM,ROD_A,7.9370053153090065,8.712988118654978,1232,956.01,6.38,6.58,943.05,TP,0.20293580491366542
2025-08-01,EZGO,ROD_A,11.293750177137152,12.39573796649482,852,938.89,4.47,4.62,929.8,TP,0.22045361313270673
2025-08-04,PBM,ROD_A,5.945018567838685,5.546930462169516,1610,-640.92,8.26,8.48,-657.66,SL,1.785434240830627
2025-08-08,ORIS,ROD_A,3.074845657765377,2.9870796789681444,2954,-259.26,14.97,15.39,-289.62,Trailing Stop,0.30772356011931756
2025-08-08,MRM,ROD_A,2.9099776006424265,2.8563044968445026,3263,-175.14,16.52,16.99,-208.65,Trailing Stop,0.44250620967225907
2025-08-11,UGRO,ROD_A,0.48830421252816375,0.4675390734134455,18778,-389.93,46.05,46.81,-482.79,Trailing Stop,0.11236186994423805
2025-08-14,TRIB,ROD_A,1.7298986859759444,1.6168373464783388,5302,-599.45,26.71,27.47,-653.63,SL,1.6165476786636632
2025-08-19,PRFX,ROD_A,2.6816903942651726,2.608759614170052,3426,-249.86,17.33,17.82,-285.01,Trailing Stop,0.14317266334728318
2025-09-10,JBDI,ROD_A,4.166672749334562,4.206201927580817,2327,91.98,11.85,12.19,67.94,Trailing Stop,0.2797077387193789
2025-09-17,SPRC,ROD_A,5.890450194973259,5.538666371167816,1648,-579.74,8.45,8.68,-596.87,SL,1.0232675845324424
2025-09-18,PBM,ROD_A,6.153104141733722,6.1232697316961415,1591,-47.47,8.17,8.4,-64.04,Trailing Stop,0.22372931894830664
2025-09-19,AMCI,ROD_A,48.19,44.97876562800238,196,-629.4,1.21,1.22,-631.83,SL,1.751257351924115
2025-09-22,ORIS,ROD_A,4.7751035666564565,4.726855092323884,1940,-93.6,9.9,10.18,-113.68,Trailing Stop,0.48726121423401103
2025-09-23,GLTO,ROD_A,4.6,4.303213724819984,2023,-600.4,10.32,10.6,-621.32,SL,1.5282900498859335
2025-09-23,ORIS,ROD_A,6.53962175067361,6.609564872119632,1305,91.28,6.71,6.9,77.67,Trailing Stop,0.3232563396224985
2025-09-24,QURE,ROD_A,34.34906665904175,37.62531312139455,264,864.93,1.52,1.58,861.83,TP,0.41991402594663724
2025-09-25,SPRC,ROD_A,5.4452161700423005,5.0830387461662125,1658,-600.49,8.49,8.72,-617.7,SL,1.7382059014559346
2025-09-29,YCBD,ROD_A,1.3761142113877463,1.4116480121448451,6626,235.45,33.33,34.3,167.82,Trailing Stop,0.2721291314132676
2025-10-01,RVSN,ROD_A,0.593710279749564,0.6077210365842797,14937,209.28,44.54,47.75,116.99,Trailing Stop,0.15508751377528376
2025-10-02,MIGI,ROD_A,14.086623680343878,13.717864387561479,521,-192.12,2.77,2.84,-197.73,Trailing Stop,0.48340971699024854
2025-10-03,BNAI,ROD_A,5.870779982100701,5.967795079359947,1516,147.07,7.78,8.0,131.29,Trailing Stop,0.2082675580461152
2025-10-06,SOPA,ROD_A,3.1436969817488665,3.1575670738361574,2830,39.25,14.35,14.76,10.14,Trailing Stop,0.18754310617487632
2025-10-06,CCTG,ROD_A,1.8003808126756997,1.6844027491381435,3675,-426.22,18.52,19.04,-463.78,SL,1.5177504156199617
2025-10-07,CISS,ROD_A,3.36,3.4319670949051515,2653,190.93,13.46,13.85,163.62,Trailing Stop,0.20450436449108755
2025-10-07,GLTO,ROD_A,5.17,5.661387289643975,1817,892.85,9.29,9.58,873.98,TP,0.45037296212458583
2025-10-07,COCH,ROD_A,1.730383510640877,1.7539848562688092,6105,144.09,30.76,31.65,81.68,Trailing Stop,0.20000817816165314
2025-10-07,ULY,ROD_A,5.639407632576934,5.502318804268276,1796,-246.21,9.2,9.46,-264.87,Trailing Stop,0.13423917084137837
2025-10-07,RVSN,ROD_A,0.8138688350021948,0.767182833511665,12365,-577.27,50.54,49.43,-677.24,SL,0.7750582588013181
2025-10-08,ACXP,ROD_A,11.67363595239366,10.91903577218864,799,-602.93,4.2,4.3,-611.43,SL,1.5412000825247962
2025-10-08,XBIO,ROD_A,7.007699311288175,7.170835113301361,1274,207.84,6.57,6.76,194.51,Trailing Stop,0.2873515497273023
2025-10-08,RNAZ,ROD_A,22.45306015136749,21.076164480903525,416,-572.79,2.29,2.33,-577.41,SL,1.191925973009388
2025-10-14,UGRO,ROD_A,0.5072507180135621,0.489536408441832,18868,-334.23,48.07,49.12,-431.42,Trailing Stop,0.13537159489350456
2025-10-14,TMQ,ROD_A,10.06689770474671,10.078505258600078,866,10.05,4.52,4.65,0.88,Trailing Stop,0.197058262170322
2025-10-15,MIGI,ROD_A,33.457151901914,31.196326620174045,280,-633.03,1.61,1.63,-636.27,SL,1.8498686205473684
2025-10-20,MSAI,ROD_A,0.6987994143052477,0.68297143954004,13806,-218.52,48.45,49.36,-316.33,Trailing Stop,0.150374336251444
2025-10-23,MSAI,ROD_A,0.9827056715718673,0.9166506728119239,9780,-646.02,48.27,46.44,-740.73,SL,1.8123663088456718
2025-10-29,FGL,ROD_A,0.7364164958564084,0.7269442937302696,12088,-114.5,44.71,45.88,-205.09,Trailing Stop,0.2080699379142948
2025-10-29,PPBT,ROD_A,0.9646915872395198,0.9041016543386966,9772,-592.08,47.34,45.79,-685.21,SL,1.3481651002332704
2025-10-29,ERNA,ROD_A,1.7573968228539896,1.9259884390796598,4947,834.02,24.93,25.66,783.43,TP,0.36976519975310823
2025-10-30,ORIS,ROD_A,3.3163729530358186,3.1082400334564633,2812,-585.27,14.27,14.66,-614.2,SL,1.3430738792615842
2025-10-31,MSPR,ROD_A,0.4079228614939469,0.38468939023160126,23158,-538.04,47.44,48.1,-633.58,SL,0.7321632426331812
2025-11-03,MSPR,ROD_A,0.4006618536596113,0.399531984496823,22028,-24.89,44.32,47.39,-116.6,Trailing Stop,0.29398205764193514
2025-11-03,SMX,ROD_A,23.685960991780895,23.44614171740855,369,-88.49,2.04,2.09,-92.62,Trailing Stop,0.1612088340633829
2025-11-03,RAY,ROD_A,3.7278262307242187,4.096103820197745,2342,862.51,11.9,12.26,838.35,TP,0.10986255357481971
2025-11-03,YGMZ,ROD_A,2.5455870312070923,2.5241737851762,3731,-79.89,18.86,19.4,-118.15,Trailing Stop,0.26182293440019944
2025-11-03,PHIO,ROD_A,2.864328805065215,3.1372551710398824,3433,936.96,17.38,17.9,901.68,TP,0.42867458347308657
2025-11-03,AREC,ROD_A,4.934814088356838,4.751956261589989,2067,-377.97,10.56,10.85,-399.38,Trailing Stop,0.1584985483771478
2025-11-03,DTCK,ROD_A,2.702614559791037,2.9620848877206822,3920,1017.12,19.83,20.43,976.86,TP,0.36298614514077276
2025-11-04,PTLE,ROD_A,0.34054082433972405,0.3547547899676573,27912,396.74,47.74,53.78,295.22,Trailing Stop,0.1801404162530851
2025-11-04,SCNX,ROD_A,0.982017582275758,0.9148308336404806,9932,-667.3,48.98,47.07,-763.35,SL,1.938637121641231
2025-11-04,RUBI,ROD_A,32.706250833663,30.54279982905835,267,-577.64,1.53,1.55,-580.72,SL,1.6997827936783714
2025-11-04,DTCK,ROD_A,4.35366684125967,4.113568288947841,1898,-455.71,9.67,9.94,-475.32,SL,0.5419559882963697
2025-11-04,ORIS,ROD_A,4.301937669795488,4.393355952680153,1812,165.65,9.23,9.5,146.92,Trailing Stop,0.3322152295790957
2025-11-05,NVVE,ROD_A,13.003893498835946,12.950780341970667,744,-39.52,3.93,4.04,-47.49,Trailing Stop,0.3479505850210171
2025-11-05,CHR,ROD_A,11.896769370093402,12.387679644720455,766,376.04,4.03,4.15,367.86,Trailing Stop,0.15572140952321026
2025-11-05,LNAI,ROD_A,1.097536396943283,1.203665083690508,8439,895.62,42.4,43.64,809.58,TP,0.30025535182905067
2025-11-05,MTC,ROD_A,0.40968956713601584,0.4046013030172123,25358,-129.03,52.17,55.2,-236.4,Trailing Stop,0.305218061991828
2025-11-05,SORA,ROD_A,4.800765612471699,4.4887219455798215,2078,-648.43,10.61,10.9,-669.94,SL,1.5788136634582401
2025-11-06,YGMZ,ROD_A,3.9707167151003393,3.7453961715692845,2433,-548.2,12.38,12.72,-573.3,SL,0.7100589455478653
2025-11-06,STGW,ROD_A,7.680532036843996,7.189414551157108,1191,-584.92,6.16,6.32,-597.4,SL,1.4677010083617044
2025-11-07,BKYI,ROD_A,0.8424906281888599,0.8506830253523984,11173,91.53,47.27,49.35,-5.09,Trailing Stop,0.17214981489193124
2025-11-10,IMTE,ROD_A,1.876496211403492,1.8183424342119445,5104,-296.82,25.73,26.47,-349.02,Trailing Stop,0.31017356294162873
2025-11-10,GLTO,ROD_A,17.89846772588171,16.770410940316623,506,-570.8,2.73,2.79,-576.32,SL,1.3710870781700524
2025-11-10,VCIG,ROD_A,1.7323461121198844,1.6363910449774501,4826,-463.08,24.31,25.0,-512.39,SL,0.5673936981281843
2025-11-11,VCIG,ROD_A,2.351286838271349,2.218994879235883,3790,-501.39,19.15,19.69,-540.23,SL,0.6593306530203733
2025-11-11,GLTO,ROD_A,27.30257308948659,25.425959951568657,330,-619.28,1.85,1.88,-623.01,SL,1.9719925944329424
2025-11-12,SLRX,ROD_A,1.9483529853175805,1.8172273396847858,4579,-600.42,23.09,23.74,-647.25,SL,1.8211331163421045
2025-11-12,VCIG,ROD_A,1.8972508718465773,1.7820198219148171,4713,-543.08,23.76,24.43,-591.27,SL,1.1300842343536295
2025-11-12,CYPH,ROD_A,0.5573,0.5403262517250462,15169,-257.47,42.46,43.36,-343.29,Trailing Stop,0.12915267777898443
2025-11-13,NVVE,ROD_A,19.817133185900264,18.47133978991877,486,-654.06,2.64,2.7,-659.4,SL,1.8853262682341103
2025-11-13,CMND,ROD_A,15.897079918662223,17.45998299797545,543,848.66,2.91,3.0,842.75,TP,0.15328665670416014
2025-11-14,ASBP,ROD_A,0.14388520192565984,0.1379471705463854,62658,-372.07,45.28,52.49,-469.84,Trailing Stop,0.20099797693223656
2025-11-14,WTO,ROD_A,3.6205992086674033,3.3999765553537897,2512,-554.2,12.76,13.11,-580.07,SL,1.1510945127960786
2025-11-21,CCTG,ROD_A,0.22153265174390874,0.22582086056812573,40663,174.37,45.24,52.01,77.12,Trailing Stop,0.3328431785829158
2025-11-24,AEHL,ROD_A,2.001595731138774,1.9358043297848166,4453,-292.97,22.46,23.1,-338.53,Trailing Stop,0.1132956767380501
2025-11-25,PAVS,ROD_A,80.36661647096811,78.2634583690925,85,-178.77,1.15,1.16,-181.08,Trailing Stop,0.26321094801513856
2025-12-01,FLYE,ROD_A,17.182908459800878,17.32016360174237,532,73.02,2.86,2.94,67.22,Trailing Stop,0.3729444823562416
2025-12-10,BEAT,ROD_A,1.2464025033825004,1.27694727307756,7465,228.02,37.53,38.62,151.87,Trailing Stop,0.4329611635430896
2025-12-10,BBGI,ROD_A,5.831162570373927,5.9136190231127035,1620,133.58,8.31,8.55,116.72,Trailing Stop,0.2425940770461525
2025-12-10,MIGI,ROD_A,6.326170957545205,6.19588000238895,1558,-202.99,8.01,8.23,-219.23,Trailing Stop,0.27555122502896706
2025-12-11,ATPC,ROD_A,0.12341741429195226,0.1257097795935717,72027,165.11,44.64,55.92,64.55,Trailing Stop,0.1312575224852335
2025-12-11,MIGI,ROD_A,8.71140617364675,8.205833858338876,1032,-521.75,5.36,5.5,-532.61,SL,0.8458602583201118
2025-12-11,BTTC,ROD_A,8.694025170560016,8.778220696281775,969,81.59,5.03,5.17,71.39,Trailing Stop,0.428531122030668
2025-12-11,PETS,ROD_A,2.40774897791418,2.6384248071775955,3615,833.89,18.27,18.81,796.81,TP,0.3813093255695856
2025-12-11,BEAT,ROD_A,1.8726742964318168,1.8674720155001596,4983,-25.92,25.12,25.84,-76.88,Trailing Stop,0.2152275981747422
2025-12-12,YCBD,ROD_A,1.250546808215843,1.369098695882069,7720,915.22,38.81,39.95,836.46,TP,0.47272361997141643
2025-12-15,YCBD,ROD_A,1.6166275681059346,1.5435699376130816,5830,-425.93,29.36,30.19,-485.48,Trailing Stop,0.318376647524589
2025-12-15,RADX,ROD_A,14.6967434270137,13.755291264969054,633,-595.94,3.37,3.45,-602.76,SL,1.4798480014873074
2025-12-15,MASK,ROD_A,0.5587929115380487,0.5221095612585409,14588,-535.14,40.94,40.37,-616.45,SL,1.6471038728139396
2025-12-15,AMCI,ROD_A,6.639993611819602,6.700928220039018,1201,73.18,6.18,6.36,60.64,Trailing Stop,0.231843667996449
2025-12-16,RILYP,ROD_A,7.21,7.907411457556599,1231,858.51,6.35,6.55,845.61,TP,0.29742204568657843
2025-12-16,RILYL,ROD_A,9.07,8.799109606964167,1136,-307.73,5.91,6.07,-319.71,Trailing Stop,0.4062296891435608
2025-12-16,AZI,ROD_A,2.0117605906237177,2.207039260482604,4650,908.05,23.46,24.15,860.44,TP,0.2664960700218309
2025-12-16,AMCI,ROD_A,12.871834693122137,13.285678118659046,786,325.28,4.15,4.27,316.86,Trailing Stop,0.32057010078064047
2025-12-16,VMAR,ROD_A,0.6283201967073354,0.6146815963606678,16492,-224.93,52.04,53.3,-330.27,Trailing Stop,0.3030417061604411
2025-12-17,YCBD,ROD_A,2.01504480431231,1.8822796053374669,4608,-611.78,23.25,23.9,-658.93,SL,1.6723127571847307
2025-12-17,PCSA,ROD_A,3.53,3.867101239114856,2348,791.51,11.92,12.28,767.31,TP,0.4094452970678286
2025-12-17,VYNE,ROD_A,0.7068663250885902,0.6612963055285538,13818,-629.69,49.05,47.89,-726.63,SL,1.5229118244751736
2025-12-18,UGRO,ROD_A,0.46258153153355236,0.44545685301764776,20087,-343.98,46.66,47.85,-438.49,Trailing Stop,0.25484991599822493
2025-12-18,ATHA,ROD_A,6.645035265279683,6.698316188998118,1329,70.81,6.84,7.03,56.94,Trailing Stop,0.2707334326194075
2025-12-19,PRPH,ROD_A,1.219,1.3347128122972622,7730,894.46,38.86,40.0,815.6,TP,0.46142051627549135
2025-12-19,AZI,ROD_A,2.650920424554181,2.7324403301086906,3772,307.49,19.08,19.63,268.78,Trailing Stop,0.12316900264671507
2025-12-19,LAZR,ROD_A,0.46941726833682157,0.4617071751210748,20849,-160.75,49.15,51.37,-261.27,Trailing Stop,0.26522619350992344
2025-12-23,TRIB,ROD_A,1.2195330896938537,1.3400649674021938,8027,967.51,40.35,41.54,885.62,TP,0.1059594239987606
2025-12-23,HIHO,ROD_A,1.211182845555683,1.1842293595570488,7976,-214.98,40.09,41.25,-296.32,Trailing Stop,0.27542235309062446
2025-12-23,PCLA,ROD_A,0.17987990622581965,0.17776400668355996,53939,-114.13,48.73,55.98,-218.84,Trailing Stop,0.3620835807634136
2025-12-24,DRMA,ROD_A,2.96,3.2475628098907876,3021,868.73,15.3,15.76,837.67,TP,0.25912746035665674
2025-12-24,ELOG,ROD_A,2.0592242022375453,1.9391398557386528,4680,-561.99,23.61,24.28,-609.88,SL,0.8752982833054306
2025-12-24,AMCI,ROD_A,10.933424198162477,10.208086580656946,889,-644.83,4.66,4.77,-654.26,SL,1.720137253667693
2025-12-24,ECDA,ROD_A,0.9424008613634801,0.8858767845324157,9260,-523.41,43.83,42.54,-609.78,SL,1.050400452094619
2025-12-26,DTCK,ROD_A,0.42535332882731874,0.39887188133516277,22241,-588.97,47.51,47.78,-684.26,SL,1.2902662816604058
2025-12-26,ECDA,ROD_A,1.15,1.2619810246095347,7227,809.29,36.32,37.38,735.59,TP,0.23865418106444292
2025-12-26,PCLA,ROD_A,0.4149177806057572,0.39054678820320615,22842,-556.68,47.6,48.11,-652.39,SL,0.9196757682984256
2025-12-26,PAVS,ROD_A,2.195730255283309,2.178261504153796,4127,-72.09,20.84,21.43,-114.36,Trailing Stop,0.3083979792312858
